"","hsa_mir_135b","hsa_mir_190b","hsa_mir_224","hsa_mir_452","hsa_mir_577","hsa_mir_934","SCARNA6","SNORD93","DEPDC6","PA2G4P4","C7orf30","UBE2N","POU3F3","C1orf64","FAM177B","IQGAP1","FABP9","KRTAP3_1","MIR877","SEMA6B","LASS6_253782","C9orf116_138162","NFIL3_4783","MUM1L1_139221","RALGPS2_55103","PLA2G12A_81579","REPS2_9185","KCTD3_51133","SERPINB4_6318","KIAA1598_57698","MDP1_145553","IL20_50604","C9orf169_375791","BCAM_4059","INA_9118","KRT17_3872","HR_55806","UBE2U_148581","ANXA9_8416","TNFRSF10D_8793","FUT8_2530","CBX2_84733","ZNF799_90576","CPA4_51200","C5orf44_80006","METRN_79006","YBX1_4904","ACADSB_36","FLJ45983_399717","RAD50_10111","MED13L_23389","ADCY1_107","CHAD_1101","DLX5_1749","SLC7A8_23428","CYP4Z2P_163720","HRCT1_646962","HEXIM2_124790","SPIB_6689","CHRD_8646","RAP2A_5911","CAMKV_79012","RIPK4_54101","GPR3_2827","KCNK15_60598","SFRS12_140890","DAK_26007","SLC44A4_80736","HSD17B2_3294","FAM174B_400451","PLCG2_5336","PYY_5697","GALNT6_11226","MSN_4478","GPR139_124274","CNGA1_1259","CHRDL2_25884","C12orf66_144577","MYO5C_55930","SYNM_23336","BCL2_596","ZCCHC4_29063","IL32_9235","CBS_875","NDRG2_57447","RND3_390","BAIAP2L2_80115","MCCC2_64087","FRMPD2_143162","MFGE8_4240","PHKG1_5260","SCUBE2_57758","AMZ1_155185","C8orf47_203111","LBR_3930","PCDHB9_56127","CHST4_10164","KCTD6_200845","TGM5_9333","SAA2_6289"
"CHRDL2_25884",0.0243465116118216,0.0584841063195046,0.0208005555515744,0.0260939935052117,0.0107857017460251,0.0594457870976138,0.04296887594929,0.0100761663290721,0.00996730546892265,0.0543620662035469,0.0163753736118344,0.0131208317646776,0.0124331480959734,0.00684662364818767,0.0300983965437682,0.0247996511524629,0.0107342264051756,0.0084292734500586,0.0367731819170522,0.00723275323341007,0.017090178910529,0.0149237477824893,0.0101973366338726,0.000167985076147899,0.012311695568119,0.0046343146925994,0.00899313716972938,0.00592911744831257,0.00786428712797479,0.000497962032184256,0.00102145139371572,0.0150683096181307,0.00186110169479786,0.00330470794976274,0.0055541286288238,0.0115876483053629,0.00948182183826822,4.33103047842e-05,0.0217896482406706,0.000544743865136866,0.0148419350313267,0.000255051149093102,3.26137596231561e-05,0.0134362494494568,0.000673725736617457,0.00252696662245919,0.00769016451055121,0.0164239614132395,0.030565176825876,0.00257580346934769,4.81241018344109e-05,5.66899371198665e-05,0.00568688159307963,0.000626994496169345,0.0188252318607315,0.00726336251058482,0.0191396056590821,0.00056794906358952,0.00298234025354675,0.00991067454870978,0.0013518177147683,4.69571312925702e-05,0.00529790306192895,0.00821860354662682,0.0219080370792021,0.00394805998101838,0.00394093416449766,0.0262952642098761,0.0126256823777771,0.0130353636616627,0.0182940654269768,0.00370072451421847,0.00910382219948995,0.0082406189330319,0.00515117455674437,0.0153421534189293,0,0.0018664259322812,0.00791829435864143,0.00975915408650448,0.00277781183920249,0.000780396882579865,0.000372432686628837,5.31257454553104e-05,0.00152132794435948,0.000615638163658295,0.00334667969814454,0.0210415105389954,0.000949568467207109,0.0178985889254235,0.00174787953404707,0.0220876143840056,4.22855383804121e-05,0.00923815579354131,0.00543042298614893,0.000189707137893727,0.00367870679952899,0.0148701414844652,0.00999836594660527,0.00084111448085384
"C12orf66_144577",0.013861091090507,0.0234548225757561,0.0113942039999374,0.0162026365127072,0.0054922604777334,0.0319027766374522,0.0207020036039212,0.00508484230789002,0.00533973711880992,0.0266677771614862,0.00891620430171098,0.00680496579467534,0.00658121141881849,0.00333820473597058,0.0156398397846428,0.0128949882562048,0.0060173170556832,0.00444391470917119,0.0174372299314609,0.00376489392568331,0.00912533126804815,0.00761424982892813,0.00504117416560951,0.000110604926741672,0.00567052160591459,0.00241589896769729,0.00470607334328211,0.00291845946843861,0.00389675420441068,0.000341678053185012,0.000640835392213007,0.0070775708855985,0.00120809335705761,0.00178711802230239,0.00295601080816639,0.00620762434110328,0.00476343314988959,4.48689476994667e-05,0.0104415549889945,0.000344687598796398,0.00758247598769746,0.000161954854123092,2.5887072705624e-05,0.00656153154396975,0.000471729058051996,0.00143932304239296,0.00362605432527761,0.00812038125618589,0.0163362691242815,0.00151235155768087,3.87964598862446e-05,3.78197067938528e-05,0.00302765414756378,0.000357441705601966,0.00988597431351879,0.00351036995426348,0.00999226693744508,0.000401713288631311,0.00150398981249555,0.00472259096527446,0.000804385591954623,2.81497589951227e-05,0.00277330328857364,0.00429163374522679,0.0105728079132106,0.00219819110218283,0.00214923927290116,0.012947199088091,0.00637432740638097,0.00664313182190603,0.00883290584656483,0.00197275948238259,0.00484779084368712,0.00410780379432849,0.0025695103088425,0.00776022980256129,0.0018664259322812,0,0.00413469673860846,0.00510003920589018,0.00150731768559774,0.000550401126826328,0.000236623696379207,3.97711152788091e-05,0.000947155174564068,0.000361551732410346,0.00180518115133297,0.0105155554774682,0.000591360593980448,0.00881681718280618,0.00103706573879486,0.0101034019809679,3.53596506296517e-05,0.00477146288778769,0.00299795106744192,0.000155537067880319,0.00204641583488855,0.00753340899749188,0.00457827851795992,0.000526094329245856
"MYO5C_55930",0.0568637501856457,0.141270149428609,0.0494570734838638,0.0670114549225997,0.0261184034563624,0.138044683008338,0.101610415615859,0.0250070023711709,0.0244971580008884,0.131411197773973,0.0393272422926438,0.0303920696895189,0.0298742881463929,0.0174558275082442,0.0748748153582862,0.057445278771881,0.0262849526577961,0.0212697929592704,0.0827074818847064,0.0180177305028036,0.0450020024045275,0.0385052958202978,0.0249346046746949,0.00025009454274223,0.0297898558710525,0.0106643839686528,0.0223805489447403,0.0136933397188103,0.0181854990371949,0.00084350374387102,0.00187268660484865,0.0344980244290245,0.00425398922462051,0.00743150561500637,0.0129208907688969,0.0271745750350515,0.021552884878403,7.34712628172118e-05,0.0548843036230784,0.0010619387267057,0.0361605042717234,0.000537064238381782,5.59624911451287e-05,0.0307594153655995,0.00138425319433552,0.00524846927033957,0.0177508074338816,0.0401719164744535,0.0742666506389617,0.00537068612607954,9.11610532054847e-05,8.10128175439111e-05,0.0133693185641395,0.00108273406276534,0.0470658749634445,0.0169898160682738,0.048787138436188,0.00111617100316889,0.00668148547267946,0.0217641230355995,0.00286886744956322,4.59270689736903e-05,0.0125174048804141,0.0198370849357662,0.0541230998307469,0.00896021906702113,0.00883242492386379,0.0643055079524089,0.0287478023114249,0.0321468764083732,0.0439973551554921,0.00873400324874152,0.0224271507849894,0.0203072378086709,0.0119515532700447,0.0357034176621792,0.00791829435864143,0.00413469673860846,0,0.0240549773274092,0.00650673819862731,0.00167977264505959,0.0008279314993432,9.10019433071535e-05,0.00331804893552188,0.00121040250347659,0.00780049389903722,0.0517335448145918,0.00207945728424568,0.0442194595254286,0.00378398172858956,0.0531324016355633,8.13278729328841e-05,0.021913859320101,0.012893038226727,0.000298560793574953,0.00819137775690234,0.0364977318387067,0.0232986091334807,0.00167881728687689
"SYNM_23336",0.0764263194485066,0.182190788745826,0.0628935646042588,0.0819731013144427,0.0331463675519385,0.190129904649462,0.132119643763909,0.0318056436537264,0.0299007212617364,0.172403755963124,0.050849877170154,0.0408455677320436,0.0395736445762674,0.0219991147674359,0.0966724980528145,0.0723018452207775,0.0343744298682694,0.0269045598467712,0.112817510000135,0.0243592661568747,0.0574462436711222,0.0512513634459193,0.0306079531336123,0.00038367767013674,0.0384660697426194,0.0134180644702208,0.0285731494970243,0.0176988516875575,0.0224987753271128,0.00105898262962373,0.00207362369406745,0.0462695319187642,0.00503941430752386,0.00876026328560977,0.0172960132758492,0.0364576110357673,0.0281852728637961,0.00011823906422835,0.0688917668103255,0.00133344825924538,0.0473889267384309,0.000649663971833808,7.85000036571607e-05,0.0374535101989557,0.00155626905647946,0.00672736183287546,0.0235259925999747,0.0525194166139564,0.0948080827505777,0.00664190613898155,0.000111208178302422,0.00010726722181744,0.0175833082852848,0.00123919410066321,0.0591001321129315,0.0213318285913144,0.063600520342931,0.00126285219819053,0.00813372163972759,0.0297121733331901,0.00361503737044073,0.000100545921920638,0.0168214079113178,0.0251953025330711,0.0680003314282196,0.011331992738626,0.0111178892237533,0.0894013350328718,0.0375046058222254,0.0426804954637511,0.0609586421704553,0.0112659680362469,0.0270945937863496,0.0261236974942481,0.0160580156347598,0.0465822754512272,0.00975915408650448,0.00510003920589018,0.0240549773274092,0,0.00799392060793074,0.00198137289359871,0.000947534387704012,0.000139246997806363,0.00417002632726962,0.00150550079660497,0.00996260309472491,0.0683439267251633,0.00263871706539615,0.0591258596799863,0.0048586905200047,0.0678031430021187,0.000105740839660776,0.0301440944091911,0.0160760819474315,0.000395462896926385,0.0107028508518345,0.0499354348066866,0.030244293078259,0.001934993938645
"BCL2_596",0.0197255531407948,0.0480260378999073,0.0183593147395948,0.0238627843129339,0.00779078331972653,0.0440204330299372,0.0319588963464263,0.00824121433733891,0.0082968589899488,0.0425549480494761,0.0132627932709275,0.0108012815166494,0.0101029449407425,0.0054926707257629,0.026019866749068,0.0197528927947894,0.00821339077108674,0.0070162804340694,0.028588878955433,0.00621806328977649,0.0145233189210166,0.0129286552204721,0.00843041642995098,0.000116687896273184,0.00949616190202991,0.00373683595361427,0.00715131709264759,0.00483791943700901,0.00594299440858466,0.00034778312950494,0.000774137121320921,0.0114559839801992,0.00147339575258403,0.00282626685309971,0.00403573654346641,0.00941887774850313,0.0077558525925869,2.78230363393919e-05,0.0178134668957184,0.000387538747307885,0.0117064426414665,0.000249041484359937,3.49255375971407e-05,0.0103272587836315,0.000610783761953198,0.00186820266476217,0.00582660158923173,0.0129379095820858,0.0245079192439547,0.00196943699069679,4.33468820562524e-05,3.83119105732044e-05,0.00454301918076874,0.000427620452894782,0.0159371334565939,0.00571620787482406,0.0163143077754423,0.000432049247216697,0.00233655022382333,0.00744005453361975,0.001064962380518,3.65675028614086e-05,0.00451239306376587,0.00645271810763416,0.0175716882622453,0.00313159623072021,0.00323852528896245,0.0215794279413483,0.00953247784894862,0.0102418151626405,0.0140903782633066,0.00303758528911333,0.00716775811022391,0.00673884508140338,0.00444577892678531,0.0121401589971466,0.00277781183920249,0.00150731768559774,0.00650673819862731,0.00799392060793074,0,0.000672400794675024,0.000296280418062188,4.50060844063759e-05,0.00110961841642578,0.000454009006151714,0.00274389115519099,0.0178926154516148,0.000893841060819239,0.0146659896311531,0.00128449876709067,0.0169917488679693,3.37929343710291e-05,0.00715394498673318,0.00426206859920422,0.000165844618041862,0.00291227179803398,0.0118254331843595,0.00805450101133668,0.000683140455673531
"ZCCHC4_29063",0.00525468257556889,0.0104056275531956,0.00503440846087712,0.00603253419263978,0.00218628205940546,0.0113132900117499,0.00768165847185327,0.00202291027195797,0.00206036236263431,0.00941411963580753,0.00352060661750617,0.0027225426542494,0.00251168136803659,0.00150639424785574,0.00665613369696246,0.00571427926754129,0.00229031872527328,0.001892554806105,0.00706379637450359,0.00164472191654988,0.00339918106585563,0.00277120852102934,0.00196745461217969,7.23039862613385e-05,0.00232570419768264,0.000978044673423326,0.00175945428508652,0.00126928379249714,0.00157137719040362,0.000175513236050039,0.000344186262987415,0.00271619646653742,0.000491913205613064,0.000825185343739542,0.00108370483808945,0.00219839177848045,0.00184612431107079,2.13265073088455e-05,0.00418188912719594,0.000175074183417083,0.00314890816697527,9.65906953582411e-05,1.28028454070706e-05,0.00257981526949957,0.000235457160958755,0.000664989376776205,0.00149750603792496,0.00311072282122447,0.00602157691376869,0.000657552551934919,2.72915071081853e-05,2.20593815826772e-05,0.00126957218051279,0.000181818435361871,0.00387080598693841,0.00149174457966844,0.00362547405938327,0.000240641548174228,0.000641811033666613,0.00205802741831588,0.000399898674741031,2.28534514968482e-05,0.00117976277457956,0.00168336388787956,0.00426801577287405,0.00087742815582801,0.000982028808307213,0.00464794958271246,0.00245894738296974,0.00248197702019347,0.00337062552924949,0.000843475276414273,0.00193320519389406,0.00165430205181357,0.001004013188303,0.00287228759267153,0.000780396882579865,0.000550401126826328,0.00167977264505959,0.00198137289359871,0.000672400794675024,0,0.000123314724854784,2.26251972949695e-05,0.000410838243592897,0.000211015109492595,0.000811609133156299,0.00413830413404499,0.000318649385733617,0.00332794383923597,0.000442826647104906,0.00427104890315813,2.37347453415587e-05,0.00190868704248128,0.00112848618370162,7.24033853962668e-05,0.000905224109728104,0.00279949573869246,0.00186905604244383,0.000270063584705741
"IL32_9235",0.00251520241418843,0.00494920236702746,0.00166502571540699,0.00292383232102617,0.000856362682302094,0.00557337103787018,0.00449725450645863,0.000899981637041223,0.000897146160011091,0.00642171138824079,0.00118733885349546,0.00108862865803114,0.000996097459897544,0.000622548766514094,0.00247768716541502,0.00191459104204996,0.000980048708333701,0.000865017910498663,0.00193726896460344,0.000654980800962797,0.0015241809352565,0.00130098504345132,0.000908083400691783,2.70240669560116e-05,0.000973472782924625,0.000478436188855542,0.000792058463046631,0.000531969150481079,0.000659321238626188,7.40229970139436e-05,0.000145693955409068,0.00124315145525314,0.00020973675257781,0.000338108784486298,0.000556198428315299,0.0011052023894348,0.000801031885791009,1.68797539623743e-05,0.00215188499761674,0.000134351688004739,0.00118893407035163,6.46775962509011e-05,1.00041098427577e-05,0.00102255557445221,0.000129042695059614,0.000264955474996058,0.000658645868016153,0.00139165302370984,0.00256285516940157,0.00034828467177537,1.7937268839398e-05,1.33401533322248e-05,0.000551817331149005,9.37121153963022e-05,0.0015709779557499,0.000535662391930173,0.00189363195670726,8.92931604357359e-05,0.000373311766171103,0.000856928154580727,0.000190575989169731,1.07784427766432e-05,0.000527550095729749,0.000771709706081537,0.00188925149478731,0.00044954778517225,0.000388848832935008,0.00231699255754581,0.00106563001274855,0.00117978163891334,0.00142797381879444,0.00039984862234369,0.000790551241121855,0.000870395167204645,0.000412681356855732,0.00135227755740581,0.000372432686628837,0.000236623696379207,0.0008279314993432,0.000947534387704012,0.000296280418062188,0.000123314724854784,0,1.30166297357169e-05,0.000201163332014224,0.000112825952234995,0.000370439849325086,0.00169540960185732,0.000149258087361559,0.00139632606885931,0.000269296946292263,0.00188103202647522,1.13316144063236e-05,0.000898088063785219,0.000551394724144929,4.22714598124486e-05,0.000386091330158226,0.00125089150277688,0.000990762196044561,0.000158840463169421
"CBS_875",0.000402461159752438,0.00113293497635968,0.000237761512027614,0.000303650806039451,0.000201637210119418,0.000459238476902116,0.000446715666959739,0.000162490994150672,0.000142136806395589,0.000623140956719914,0.000208151334497237,0.00022136401836007,0.000179179582000147,0.000120468764226119,0.000607892545388427,0.000197894992663646,0.00017200472714192,6.69909108642822e-05,0.000636560969514388,0.000113789588845853,0.000220755970333613,0.000188048246407949,0.000107793828413485,1.38551429962151e-05,0.000100110756903566,6.94467060095355e-05,0.000117405146064207,7.63294333544039e-05,8.43064904454741e-05,2.16472711475607e-05,3.03463394103624e-05,0.000219975622945056,3.35627647061287e-05,4.27403220503533e-05,6.36738873684234e-05,0.00013929321996802,0.000161698993806811,5.73021057325979e-06,0.000320562322683839,2.78478495190304e-05,0.000214624099720964,2.49658718277165e-05,5.59508443884338e-06,0.000179125602959782,2.35260535822636e-05,6.39765687921085e-05,8.72814630326852e-05,0.000187015008392899,0.000472575605704386,4.22417838762346e-05,4.98620689528162e-06,6.93094976912401e-06,0.000106438561544237,2.27742094838482e-05,0.00026834464380416,9.82935270343964e-05,0.000278188244913863,2.40339478644275e-05,7.0741216425283e-05,0.000161185683591363,3.64784437885688e-05,7.61744005953224e-06,4.74416658357086e-05,0.00012548483756973,0.000226525180427494,7.02112081493981e-05,5.9691608312625e-05,0.000370067871741703,0.000171259504203172,0.000145398621868023,0.000204863791177548,6.44602095378711e-05,0.000139915758857752,0.000123114026634869,8.26529710368446e-05,0.000158391323474239,5.31257454553104e-05,3.97711152788091e-05,9.10019433071535e-05,0.000139246997806363,4.50060844063759e-05,2.26251972949695e-05,1.30166297357169e-05,0,2.67588620905612e-05,2.42227952057132e-05,7.86031480615814e-05,0.0002432633217847,3.25603251804869e-05,0.000161093204657586,3.89016200911431e-05,0.000299851120361451,6.36823400940361e-06,0.000118085898875222,9.38494750180077e-05,1.74090905931965e-05,7.41721794031594e-05,0.000141342133863303,9.22785941607197e-05,2.57180188545893e-05
"NDRG2_57447",0.00946736658668176,0.0209694056724233,0.00764829865293688,0.0117725560775805,0.00458764160241068,0.0298572764491003,0.017126368491543,0.00385065338641814,0.00395151528002181,0.0252517209418632,0.00692229819493473,0.00508287899148942,0.00531435728581668,0.00259089853374158,0.0137319081628407,0.00961726010318828,0.00455469523526381,0.0034307058070969,0.01473323910039,0.00296281065253589,0.00768972757738016,0.00627898555025521,0.00410213844186299,7.15264316960506e-05,0.00451769482644483,0.00193007651633889,0.0036101572534427,0.00238933466733483,0.00311772201377521,0.000203511598256254,0.000437909399008571,0.00626880845197725,0.000964233217823348,0.00141830696503734,0.00224636455403902,0.00509785412250268,0.0041186429356206,3.53890875523804e-05,0.00920303704656954,0.000289547511516678,0.00629954168583475,0.000141467081182778,1.84379884024226e-05,0.00498319204998018,0.000361969526782992,0.00109172643860618,0.00304836270667984,0.0069386042530963,0.0124232081352183,0.00114916549601962,3.18084714452806e-05,2.91064020582037e-05,0.00249249019669501,0.000321236485606361,0.00861021178262177,0.00296509557339348,0.00820316813158511,0.000321433444628561,0.00135100288372088,0.00369589568456442,0.00061159959374838,2.1132038482221e-05,0.00234098053059534,0.00348357564569492,0.00910804463249232,0.00170854236591022,0.00181220098178557,0.0112437777292602,0.00523835913140576,0.00551104824889194,0.00728102254721126,0.00162456419573412,0.00383431679975073,0.00344992821911359,0.00217864123818437,0.00600961839231148,0.00152132794435948,0.000947155174564068,0.00331804893552188,0.00417002632726962,0.00110961841642578,0.000410838243592897,0.000201163332014224,2.67588620905612e-05,0,0.000335106370451022,0.00159433298385766,0.00849112639740037,0.000508279810184432,0.00738031490208801,0.000889921573494241,0.00862495870373471,2.45461336728876e-05,0.00385714442775186,0.00251213487170576,0.000112783612420455,0.00161659097477536,0.0060483184061571,0.00399287667771671,0.000454151640679131
"RND3_390",0.00367179546540904,0.00961549040429823,0.00281848306383945,0.00403748556552457,0.00162757439761896,0.00891624056501139,0.00582235886852888,0.00152392812397575,0.00142439051198088,0.00897673831540736,0.00254018459393917,0.00195277277314769,0.00189395158076494,0.00104116178895677,0.00487338774591436,0.00352167303014907,0.0018073787099716,0.00118087418486187,0.0050696994566754,0.00123160804613966,0.00249571063173708,0.00233549605828391,0.00145559064957554,6.06046835601129e-05,0.00165727156501715,0.000837138398752023,0.00126171796237528,0.000968549414318882,0.00118160444631027,0.000132226100051682,0.000225071867679166,0.00216984301834987,0.000374998771408822,0.000592353063022607,0.00080414112452346,0.00179361513387176,0.00145057934983085,1.95863498079069e-05,0.00323332836824231,0.000175793799678373,0.00211490450084717,9.40985628667208e-05,1.8649624415834e-05,0.00179474509598269,0.000218338412870851,0.000509163988124199,0.00116924545277484,0.00242805938554849,0.00475899736252464,0.000506576697804581,2.3506922033996e-05,1.75828375206683e-05,0.000891070781251945,0.000177443761294056,0.00282056422388234,0.00114869612761999,0.0026414554081546,0.000158717327523028,0.000591992421872772,0.00145002811367871,0.000333049581252986,2.07559717136197e-05,0.000832211602111617,0.00129885441634747,0.00316954532512381,0.000755375833527042,0.00066975051215448,0.00404701680456847,0.00189399120378529,0.00185641924144979,0.0023901741273952,0.000625112213975307,0.00141495747217078,0.00122144628387038,0.000866030832446371,0.00210045251893187,0.000615638163658295,0.000361551732410346,0.00121040250347659,0.00150550079660497,0.000454009006151714,0.000211015109492595,0.000112825952234995,2.42227952057132e-05,0.000335106370451022,0,0.000658609364580068,0.00300564946415814,0.000257024381838415,0.00242776594593582,0.000399106707763821,0.00304075793980653,1.72167162742271e-05,0.00149865052886815,0.000939480257230986,6.33389500530665e-05,0.00061588766491119,0.00202860944475636,0.00145634971853864,0.000208408761979825
"BAIAP2L2_80115",0.0235384220713315,0.0564877559684387,0.0202040260744092,0.0266294032089366,0.0104262114888649,0.0575263648755856,0.0388447105514916,0.0100457692754281,0.00986057368109247,0.0544608276517499,0.0156550736224286,0.0132393008151639,0.0121515638309104,0.00696181899509416,0.030098370064015,0.0222747174278649,0.0112119604446687,0.00818726646700667,0.035457257342516,0.00750799805138015,0.0170719823743561,0.0152481189863919,0.00989949265943801,0.00017946492358936,0.0116847616014989,0.00442978815095189,0.00906852184610765,0.00556074773617511,0.00758372457493231,0.000434808795955974,0.000886822557777003,0.0146113998070431,0.00184712550513601,0.00303529555211285,0.00517391788855712,0.0113903802062742,0.00979051506033209,5.49879406866478e-05,0.0218714513136116,0.000571099169753496,0.014779518148036,0.000314289218416037,4.9279546936197e-05,0.0121117617102742,0.00071924584015431,0.00236813752685737,0.00722295499462957,0.0158896141349779,0.0309027774576981,0.00234879168480852,5.29851258673917e-05,5.03984194299735e-05,0.00547767534901141,0.000578958407277819,0.0186358460371834,0.00669106281341147,0.0191827995649087,0.000572073274617055,0.00291631194886385,0.0095798485775933,0.00140942791644147,5.14616087355499e-05,0.00521254529377937,0.00784676209131409,0.0207364689614581,0.00363715842018367,0.00376570943731473,0.0265627936235496,0.0124373716884368,0.0124550838765246,0.0174682057306607,0.00388792731419499,0.00904663248859403,0.00821879373788889,0.00514801988155134,0.0136072099123213,0.00334667969814454,0.00180518115133297,0.00780049389903722,0.00996260309472491,0.00274389115519099,0.000811609133156299,0.000370439849325086,7.86031480615814e-05,0.00159433298385766,0.000658609364580068,0,0.0215429929177976,0.00103901207124836,0.017187639887418,0.00165351440277832,0.0210628740057082,5.665919498995e-05,0.00851705702835079,0.00549924131805642,0.00020342311556738,0.00349735298616631,0.0139814131663814,0.0092892874518974,0.000817481933681287
"MCCC2_64087",0.162258161691286,0.38173072127421,0.141578412797156,0.18639140918526,0.0661086174609572,0.380849775186048,0.28195099603515,0.0678038862944884,0.0655853438494521,0.35939208390653,0.103406025624476,0.0893754132435478,0.0812163250027071,0.045131277970168,0.200173531520987,0.157638987674847,0.0699195080000086,0.0585370863860676,0.241645991917719,0.0484013274367906,0.122299340309242,0.10553580223437,0.0644260696609563,0.000731875778104741,0.0796991804191767,0.0288894346264983,0.0620730077136277,0.0363979352322962,0.0486477311074414,0.00230113973138855,0.00475279783510088,0.0976396493330842,0.0104656197735317,0.0190065076451629,0.0345736510393067,0.0765594509251682,0.0621679455448552,0.000177570635523325,0.146148286792733,0.00261167057703919,0.100523182031611,0.00107831854701947,0.000150601887665854,0.0870278326570963,0.00377325614067474,0.0137205117980175,0.0477820888127141,0.110049402740914,0.198873692836729,0.0139716248910063,0.000173186907998712,0.000167196331840761,0.0369642132576878,0.00278303809085703,0.130215428573363,0.0461853050593812,0.128229407839828,0.00270920346924655,0.0175979060985258,0.0609774733125851,0.007209311671592,0.000151764116575948,0.0344634276104452,0.0526684448922153,0.142198095288212,0.0242211963707477,0.0242466556011176,0.17380079090472,0.0791094042780205,0.0898852339002665,0.126019426101017,0.0235275212009851,0.0580453343736874,0.053829020937946,0.033654986847921,0.0982278255010468,0.0210415105389954,0.0105155554774682,0.0517335448145918,0.0683439267251633,0.0178926154516148,0.00413830413404499,0.00169540960185732,0.0002432633217847,0.00849112639740037,0.00300564946415814,0.0215429929177976,0,0.00537421378748351,0.122604206291161,0.00938084957223165,0.146161062492255,0.000184302500876275,0.0606145041283882,0.0340523850524685,0.000860554980622077,0.0225870297954366,0.102233914782113,0.0618518253674218,0.00414087241467466
"FRMPD2_143162",0.00649793817466724,0.0172778043445897,0.00537399332087771,0.0072190150556761,0.00268206413636371,0.0138532200781521,0.0108218877828779,0.00263674021885441,0.00249724156182506,0.0125306584059773,0.00416793964104822,0.00329058180828666,0.00324279671405328,0.00178694733122847,0.00977204927621043,0.00673679149267957,0.0028950383620687,0.00214608343023581,0.0101496815778714,0.00194770846173992,0.00443359829840421,0.00385474031446311,0.00247067173513234,7.79221429884634e-05,0.00289775651218571,0.0012461178004669,0.00240569549980347,0.00160657782610445,0.00209843069353434,0.0002209673584813,0.000326752993150671,0.00348817715664713,0.000581461470712878,0.00100772159475176,0.00149070191591854,0.00309461369874548,0.00243138437404365,3.67476134890592e-05,0.00554047055714171,0.000234428706322835,0.00378846185034932,0.000156000733213102,2.93130480996177e-05,0.00301730490551269,0.0002933824650095,0.000778346706862344,0.00212253716055329,0.00447254650634356,0.00769237956296381,0.000744665844102,3.81565606146955e-05,3.00302609100251e-05,0.00168438884572759,0.000237520837261504,0.00526927613979946,0.00201548723145578,0.00506669056892396,0.000242701966375869,0.000918691605216572,0.00240047634884044,0.000494357188423362,2.44380840372229e-05,0.00142853149075813,0.00212201822536162,0.0056254020579138,0.00119196666259389,0.00119481220992527,0.00718656884564745,0.00302474623747387,0.00316324419037541,0.00436365709345196,0.00109702932613163,0.00244752442126934,0.00211720125826087,0.00142866757254189,0.0035937736621149,0.000949568467207109,0.000591360593980448,0.00207945728424568,0.00263871706539615,0.000893841060819239,0.000318649385733617,0.000149258087361559,3.25603251804869e-05,0.000508279810184432,0.000257024381838415,0.00103901207124836,0.00537421378748351,0,0.00448917597311746,0.000546303828473578,0.00510886580620894,3.00293579357709e-05,0.00248626008463952,0.00155435842154644,9.22353933936797e-05,0.00104184376888703,0.00367983218447773,0.00251936588313353,0.000306998856847495
"MFGE8_4240",0.135907719114127,0.326003899624583,0.116123431142901,0.152587733995168,0.0575185968338119,0.32647108458113,0.231069028187016,0.0565177459647488,0.0537547559318116,0.309421627482549,0.0903036594417414,0.0708174718717407,0.0704439751820804,0.0386512859380148,0.169064281240131,0.13270164492545,0.0595693429562803,0.0488831860979226,0.199184298486993,0.0412578919177744,0.100973788512544,0.0933833505898963,0.0552998215685041,0.000561773787450441,0.0665910567988649,0.0244581958513825,0.0488628498940032,0.0302547621011434,0.0409510390004931,0.00185154395987466,0.00396985114038404,0.0798935471875103,0.00882167048683561,0.0157977698747165,0.0306087955737845,0.0633458113563451,0.0517231241740554,0.000130399139336479,0.119404307580801,0.00209054105067892,0.0816776703499197,0.00115489696586297,7.91234966598477e-05,0.0707330813344772,0.00292053755614409,0.0115971587713142,0.0402017406755413,0.0951278992670669,0.168110500975306,0.0118601063581714,0.000118400625431548,0.000170537799328891,0.0301018689674006,0.00237374309714532,0.106505967277541,0.038914517204432,0.111259342006899,0.00233381528430537,0.0147610602707696,0.0495848746138423,0.00586693688606859,7.72991932783266e-05,0.0294883898629848,0.0448350667804269,0.120453544947412,0.0205334258100074,0.0205581262320012,0.155601984047284,0.0669005649345852,0.0759497278673143,0.10187142838978,0.0195797672287668,0.0484953490632925,0.0460604838272396,0.0287046930376638,0.0854436923492618,0.0178985889254235,0.00881681718280618,0.0442194595254286,0.0591258596799863,0.0146659896311531,0.00332794383923597,0.00139632606885931,0.000161093204657586,0.00738031490208801,0.00242776594593582,0.017187639887418,0.122604206291161,0.00448917597311746,0,0.00825201161744396,0.1235549101956,9.7299283343404e-05,0.0509443944195662,0.0289137279175809,0.000633207754216916,0.0188194746428189,0.0873368170694806,0.053724659659017,0.00357430100142973
