"","hsa_mir_135b","hsa_mir_190b","hsa_mir_224","hsa_mir_452","hsa_mir_577","hsa_mir_934","ABCC11","ZFR","FXR1","CSAD","SNORA8","HIST1H1A","MXD3","BIN2","SNX10","TFF1","ZBTB43","RALB","LEMD2","RPL22L1","LOC727677","CCDC90B","CHI3L1","LOC145837","PA2G4P4","MIR877","C14orf72","FAM177B","SNORA18","REP15","IQCG","MIR1914","IAPP","LOC100130331","LOC100132215","MIR135B","NEURL2","FUT4","SCARNA6","KIAA0196","LOC440335","AGR3","TTC36","UBR2","GRPEL2","MLPH","LOC401127","SPP2","MIR647","TLR1","ARHGAP28","IGFALS","ENO1","MIR563","MIA","IL17RA","LRRC47","C3orf16","MIR1304","GOSR1","RFESD","MIR1280","UGT2B11","A2LD1","GPR37L1","WWP2","CTSA","CDH26","CMBL_134147","BCL11A_53335","AGR3_155465","FOXC1_2296","TFF3_7033","NAT1_9","C6orf97_80129","DEGS2_123099","AGR2_10551","GABRP_2568","GATA3_2625","PRR15_222171","GPR77_27202","SPDEF_25803","FLJ45983_399717","PPP1R14C_81706","ESR1_2099","ZMYND10_51364","THSD4_79875","MLPH_79083","VGLL1_51442","RGMA_56963","STAC_6769","KCNJ11_3767","TBC1D9_23158","FBP1_2203","DNALI1_7802","CT62_196993","FOXA1_3169","MID1_4281","ERBB4_2066","TFF1_7031"
"DEGS2_123099",0.0913959070781747,0.241278462098891,0.0877908494299186,0.116440233596034,0.0673624629808176,0.254246644619149,0.0438989193898594,0.033241554062297,0.038161873205091,0.0463685607964059,0.0371709849879766,0.0415288655670095,0.0431512683506753,0.0363365177900238,0.0446383651739131,0.0529921735238988,0.0363967394843844,0.0524474666749505,0.0413331521419338,0.0330182169523101,0.0379436131220687,0.0470633521915567,0.0378735267577324,0.0632059000694255,0.0624066647317392,0.043361694205449,0.0429078869449473,0.0374323767789575,0.0481990950225447,0.064614741700662,0.0323201109286286,0.0402935154191063,0.0367586286875342,0.0407704576305742,0.0475293352057261,0.0387999950673161,0.0352178724780169,0.0391231490830636,0.0501908603566077,0.051487957844044,0.0362187863832827,0.0568293083731976,0.033615182352131,0.0348745523351318,0.0409715048938715,0.0339611046969346,0.0366169248096386,0.0383138715973003,0.0401632703291275,0.038747923613145,0.0383639429444865,0.0383207150043699,0.037781184939594,0.0579001386872114,0.0542120606774146,0.0520476161423117,0.0401556074018935,0.0336273970995007,0.0478106562767835,0.0376854938933587,0.033558464438547,0.052044985643451,0.0427704737155347,0.0340626203665154,0.0351304436916606,0.0358132012485992,0.0366150732027082,0.0410716761207233,0.0803547359040696,0.0810893423020941,0.0925497775688028,0.104539197736306,0.0741396011886253,0.0349898201277758,0.0568627768780176,0,0.0778480462793598,0.0394864484446066,0.101036484428617,0.0689498178697056,0.0340095296913274,0.0476313682191042,0.0531576338968192,0.0639447691494114,0.113261523036659,0.0385832925454798,0.0663127424107175,0.0905741824863159,0.0541905376243937,0.0603780460388304,0.0487095259163477,0.0465251179302475,0.0466617063829797,0.058727077326435,0.0347822977714103,0.0655535889390165,0.124576121046271,0.0480754628340155,0.057630322578957,0.0568989386586373
"AGR2_10551",0.130434222355181,0.364918625565294,0.122078158487226,0.16575543221101,0.09505514728591,0.364077256568212,0.0622560677424107,0.0498124386177812,0.057485228988713,0.064979360668117,0.0542457946126249,0.0629626711327771,0.0639535705824723,0.0522472958265871,0.0653590893463561,0.0767525003508861,0.0520362969626705,0.0771375359613675,0.057740796576618,0.0478914035927336,0.0534927869846412,0.0669959933400045,0.0543636881463606,0.0902333153394013,0.0870327356402045,0.0628379475751049,0.0625152113844006,0.0525616701801572,0.0702356470634349,0.0919576881252665,0.046500512225199,0.0598258462717814,0.0512449626966884,0.0598080167477856,0.0679269749538503,0.0537576464582196,0.0495421379004472,0.0543058204474943,0.0698154835409086,0.0758466880417336,0.0533304336180933,0.0796341467246922,0.0448803808293029,0.0495230589890666,0.0593648011526034,0.0509312424163818,0.0524040910987639,0.0547093262761146,0.0578663851094071,0.0559845850999676,0.0559979358530998,0.0558457697982706,0.0546922556930923,0.0841716415817552,0.079297157437655,0.0750127812836261,0.0599266575228471,0.0495896219265937,0.0725000168273827,0.0515362048752264,0.0484037992113245,0.0720695894715193,0.0612598074705214,0.049691381834682,0.0508247658685675,0.0537744086989081,0.0518566041944578,0.056317692310693,0.116201886814781,0.116081087950575,0.134585816575645,0.148136012871362,0.105856028155677,0.0523272713552368,0.0805848539612652,0.0778480462793598,0,0.0577401745231242,0.149560206769643,0.0979185964972429,0.0506575548416656,0.06821224141638,0.075049296911976,0.0959014059342886,0.159397306404552,0.0526176545664122,0.0957662748196607,0.130156386771376,0.0807115651037094,0.0872426349853521,0.0706756911470255,0.0640308217781513,0.0635587179418763,0.0853325752260905,0.0492284556269234,0.0945026413875277,0.186857169962436,0.0701550213163193,0.0831525998618187,0.0843204996297511
"GABRP_2568",0.0619000336408771,0.187586080246564,0.0603677747790917,0.0840529555828984,0.0493914939575709,0.188548409964138,0.0323533314919835,0.0246715141634832,0.0275737180280065,0.0334488190654105,0.0269202301887942,0.0307115588234745,0.0319214249050463,0.0266995415758647,0.0332035218382239,0.0384878740996453,0.0261986618898931,0.0391122833421078,0.0301223703565919,0.0245321059929717,0.0288387328352412,0.0338702009178375,0.0271676696558202,0.0470115196801999,0.0454310467578057,0.0313873196892824,0.0324474740999316,0.0276548341983594,0.0368300454081659,0.0473760032098701,0.0241736768084889,0.0305877536331869,0.0260741864030339,0.0294638795551326,0.0362963852250834,0.0272732494126358,0.0255894138600977,0.0287637479978643,0.035721836942189,0.0372609120588529,0.0273201348897317,0.0401627058468881,0.0239622701618511,0.0249902789045363,0.0305291249269903,0.0247640360528067,0.0266814857240924,0.0279120061896726,0.0295658002534597,0.0287241119496169,0.0280871175192632,0.0278484760770384,0.0278816225869512,0.0398259894354306,0.0411605818719217,0.0374325645490588,0.0297614369052173,0.0257817965909975,0.0351013875173485,0.0261548237212563,0.0241704867589193,0.0368972828071777,0.0310280104157277,0.0261386452230678,0.0258727451385591,0.0278363716357154,0.0269857235020614,0.0292295237497533,0.0583962546545762,0.0588689398871371,0.0675409505781823,0.0751625328478211,0.0555462666084026,0.0259428121883121,0.0413548104399696,0.0394864484446066,0.0577401745231242,0,0.0741714140212591,0.0494266909782528,0.0254236363434947,0.0357921597787656,0.0383196043839648,0.0473396443385382,0.0831548871010163,0.0288486871736315,0.0497659563392664,0.0667057100980102,0.0405397773343755,0.0441607734550088,0.0361525909756546,0.0332842690592885,0.0327085810492625,0.0439116664114601,0.0245383869196469,0.0478288467100676,0.0960437208339875,0.035336600081938,0.0415108745493125,0.0423078828388634
"GATA3_2625",0.175793401029829,0.465927201889063,0.158007794297658,0.216678421938013,0.126072597105608,0.459830095856123,0.0793955477515012,0.061756800236528,0.071765073143024,0.0837660241733465,0.0720694462763687,0.0754701374660434,0.0821519635355594,0.0702665888197758,0.0839046765587105,0.100628544097367,0.0693390248954071,0.0973762930226119,0.0761255411798796,0.0603730765747369,0.0706831418445876,0.0851238857148319,0.0679937805894849,0.116987132222494,0.114935566063114,0.0807489517707146,0.0827577907105782,0.0678911411433456,0.0902321261747719,0.124537768161331,0.0604987101758016,0.0793300562001693,0.0660423866459268,0.0724165227860584,0.0906090474109102,0.0709863852823908,0.06456244791995,0.0721307934259171,0.0911208075344688,0.0947688926132524,0.0699075680060246,0.10443535900775,0.0610830323942409,0.0621125675568315,0.0770803112628424,0.0662741578891225,0.0684415577069969,0.0728668528425823,0.0743381986299831,0.0735664865151041,0.070768397521264,0.0689591912713929,0.0712701683134361,0.104866735339574,0.0990532140216205,0.0945128740794853,0.0754430896270501,0.0666984176675279,0.089332240867477,0.0706441613497486,0.0638417101010098,0.0939366014864269,0.0779345342893074,0.0661299782305927,0.0647524242423558,0.0671911463048174,0.0652334817043038,0.0729978356137136,0.148889566836109,0.154308988074045,0.171792655214111,0.188373337159331,0.134405062929114,0.0655315951920133,0.102882418163642,0.101036484428617,0.149560206769643,0.0741714140212591,0,0.12340074826209,0.0625174983216576,0.0892306771247507,0.0999531062794677,0.119422264910707,0.215426598048362,0.0694289575499523,0.123205990855613,0.17011340139096,0.103521307537992,0.111127664910861,0.0909935641960181,0.0862461618851131,0.0859115113383304,0.107978840293316,0.0625601396556275,0.118856508915225,0.24623868316598,0.0909529479987533,0.102827523092839,0.107128475672106
"PRR15_222171",0.10620311240173,0.322573907126694,0.105050703788565,0.13683528980606,0.0866547541428627,0.300621376389664,0.0546942541343362,0.0404192952550368,0.0481428612829677,0.0561578220578232,0.0467240342535545,0.0521038919689896,0.0551818425764405,0.0450901367908726,0.0562951818045794,0.0646937057841112,0.0436270161313786,0.0629185389177184,0.0505710528994566,0.0415366938308108,0.0471330145109746,0.0573754860018123,0.0449280650096853,0.0753939416488668,0.0771772584582388,0.0550364541214005,0.0520735675565511,0.0469541180776337,0.0622281746310416,0.0822503836031564,0.0402563880695088,0.051403823692001,0.0440468378457651,0.0505261426261325,0.0583845628777138,0.0471613156364922,0.0418238836268336,0.0463712800518825,0.0602452310337192,0.0630388159725961,0.0471061653433542,0.0671777483388632,0.0405046107811918,0.043034234340118,0.0509657497857916,0.0459779792528507,0.0440384368328193,0.047645320735844,0.0487516572679547,0.0482384141784676,0.0462426022666129,0.0465026906017082,0.0473919600004808,0.0684569073136085,0.0660880001372065,0.0660716934855704,0.0503166559311852,0.04302448289557,0.0600133065307505,0.0456979555008209,0.0412566691244119,0.0596857861212942,0.0534314335088034,0.0428466945244981,0.0443520814301955,0.0458908763778467,0.0454721727691134,0.0498181607990824,0.0983660217295956,0.096847532623523,0.113868679663856,0.125651560188363,0.0899861765836459,0.0443133152685573,0.0694793861357998,0.0689498178697056,0.0979185964972429,0.0494266909782528,0.12340074826209,0,0.0427943720820803,0.0605515201294993,0.062792641790504,0.0797047051359696,0.140877506450206,0.0463703126838457,0.086327770289818,0.111033640466384,0.0669245544210776,0.0757161925336177,0.0612742165732229,0.054924045054833,0.0560122009026992,0.074239171602496,0.0409154253412682,0.0814685115970397,0.162990898979467,0.0597440363036045,0.0680953784804963,0.0730611288518257
"GPR77_27202",0.0553206096445785,0.161717671749502,0.0543161919901868,0.0732798558859287,0.0399738874624981,0.153992185355719,0.0274939231631351,0.0207208576380092,0.0233509849116348,0.0289280545916941,0.0241838828639031,0.0251766482459983,0.0269463063279657,0.0236114578952685,0.0279273068769082,0.0319115346578845,0.0219612031629189,0.03211336472652,0.0267395579912666,0.0206091007286501,0.023118906806976,0.0284649970913048,0.0222907155989247,0.0392741810802316,0.0395276404274916,0.0271743122972764,0.0266061287026871,0.0235335613166979,0.032672640081312,0.0405541296979641,0.0207847327535565,0.0254283394555307,0.0223259029165971,0.0245022599401099,0.028786465217026,0.0230439642703958,0.0220965712217737,0.0242546093228715,0.0308213044110804,0.0315133467172408,0.0230145642978596,0.0349210144376108,0.0199755898638685,0.0210583908775927,0.025958834101843,0.0219634457004381,0.0235742047031563,0.0237932238544074,0.0258491208392497,0.024169016498295,0.0240162802980373,0.023871280525664,0.0243434085532423,0.0346316659743918,0.0326035999165311,0.0325211022497861,0.0248117864559014,0.0211398751905961,0.0310395414843878,0.0235963683083111,0.0212104412092819,0.0317605818121422,0.0276040990978942,0.0211687700401036,0.0221215501910844,0.0228292433138268,0.0233828699548787,0.0241344720731073,0.0489493319639126,0.0503063171085239,0.0602054634896996,0.0626635571385735,0.0453558153722909,0.0222939127541566,0.0358235611154642,0.0340095296913274,0.0506575548416656,0.0254236363434947,0.0625174983216576,0.0427943720820803,0,0.0292080423983046,0.0326163459787716,0.0393413490952382,0.070792957654251,0.0228980208674265,0.0408450753551563,0.0558741954017023,0.0341062181268411,0.0385685636877179,0.0301002203508236,0.0287726063806777,0.0278707184668887,0.0354488574955966,0.0211989101136249,0.0396632679521212,0.0779985851953803,0.029917304551232,0.0374380164117453,0.0363499156625708
"SPDEF_25803",0.0822670818327108,0.224233897446035,0.0776521678527259,0.105957592077375,0.0635305182543777,0.220695263650831,0.0382828433121477,0.0300577815172016,0.0336379114585291,0.0406364935997322,0.0345632118164333,0.0370878744876179,0.040765987970652,0.0329015808849685,0.0388074092422717,0.0492481321726006,0.0337117927562945,0.0458674247718629,0.0361880434399894,0.029862982327183,0.0338499148595475,0.0422399210289638,0.0329360497150321,0.0572446469542818,0.0565372533649885,0.0407733696341799,0.0405418266807492,0.0352701120593739,0.0448959429937165,0.0575625629044124,0.0296617344948593,0.0380137862759738,0.0317089803432831,0.0360257413287322,0.0436303219806209,0.0331418925953548,0.030761341557727,0.0344513288015712,0.0437571420352685,0.0435293784092692,0.0329101431932209,0.0517355031587229,0.0295250091327849,0.0304300544966763,0.0359580608779957,0.030575700753624,0.0343570871861157,0.0356699208331946,0.0340716408385547,0.0355819967162199,0.0350453703155135,0.0344610619317171,0.0346969287086269,0.0515593785549581,0.0474030206074768,0.0470673504384135,0.0375938531605897,0.0308340681240526,0.0412698362012791,0.032510282461629,0.0303777756975458,0.0452585455617205,0.0370491317692805,0.0307520435391934,0.0319478332391857,0.0337482503723518,0.0327512310642801,0.0358338048501747,0.0726617609282507,0.0729128492359491,0.0865483616300792,0.0915818942212674,0.0680396287682639,0.0318844894440592,0.0497832615110806,0.0476313682191042,0.06821224141638,0.0357921597787656,0.0892306771247507,0.0605515201294993,0.0292080423983046,0,0.0471236630579849,0.0562512867103729,0.105051806619237,0.0335713372332938,0.0601580482964956,0.0817750571490617,0.0497356920130848,0.0541724022741934,0.0436227066245366,0.0389969354831507,0.0411838783474922,0.0518182268044384,0.030552592089995,0.0585314581898645,0.120213365197328,0.0463104544704083,0.0513092070916867,0.0514493298007332
"FLJ45983_399717",0.0858596039190102,0.251086573631503,0.0808125817816256,0.112761106235294,0.06515131138225,0.243502973586227,0.0423055089528981,0.0319743699011279,0.0370785246294552,0.044348861386481,0.036837706283987,0.0406202520941386,0.0424498378179157,0.0354630306607515,0.0439286510848922,0.0527964261773368,0.0350284598796189,0.0514388598700967,0.0399503780410505,0.0329847545898125,0.0369734346016546,0.0465737620466413,0.034989240342514,0.061814021516217,0.0604396818732333,0.0421493711025934,0.0413168312769152,0.0378004179048506,0.0488992914053188,0.0626722609762771,0.0316438729853927,0.0399804286068405,0.0340925167767587,0.0379896560468417,0.0459847221743881,0.0364295050813028,0.03423561876308,0.036715315669805,0.0472314943884659,0.0503498092135041,0.035036226067372,0.0543167728767736,0.031259433243718,0.0320047058689568,0.0402902421721683,0.0345154264497972,0.0362263041621718,0.0367981793640469,0.0383385635443429,0.0378764830583767,0.0373090351027979,0.0363195732366511,0.0361210993880479,0.0556575150714614,0.0532730308901835,0.0497759063534044,0.0406211235764486,0.0340881188965774,0.0461983160143475,0.036091299835108,0.0332076277318788,0.0500842004751565,0.0421940941886365,0.0327039169579576,0.0349455347967327,0.0359082489200772,0.0356555471349021,0.0387569143172106,0.0772043114330177,0.0802668931024002,0.0923452704282592,0.100647107775996,0.0707131711225906,0.0347156102162641,0.053643865351463,0.0531576338968192,0.075049296911976,0.0383196043839648,0.0999531062794677,0.062792641790504,0.0326163459787716,0.0471236630579849,0,0.0618357085473417,0.114670868995922,0.0368894648116496,0.0644817344436149,0.0899143884688614,0.0534231084994736,0.0595642713867854,0.0482815056145649,0.0448120172370373,0.044837204344233,0.0583582435436936,0.0324929308317074,0.0626892720186885,0.123387212176157,0.0470870079425394,0.0565331932170001,0.0570160709880008
"PPP1R14C_81706",0.111561531225531,0.299643820563081,0.0962701581280385,0.133741923519362,0.0808825716584009,0.303734963281164,0.0519113442160619,0.0394684437378599,0.045641063791021,0.0544112091993137,0.0445027416728465,0.0492585701721379,0.0526259756176343,0.0437199006107291,0.0553645882441905,0.063893161022417,0.042448038739452,0.063597370545228,0.0478766815147761,0.0396440362795422,0.0438467775881114,0.0556548838679465,0.0438458554180333,0.076276171770394,0.0735177767737956,0.0533190115548572,0.0522276396909395,0.044916215384842,0.0577130119266985,0.0772434004038535,0.0378252092466132,0.0509346716352712,0.0422220375603047,0.0475184821212954,0.0563671852740128,0.0443555399071741,0.0406735557326387,0.0459759607137122,0.0588300258295369,0.0631040204573417,0.0433050516695856,0.0657149301293851,0.0383961470047466,0.0390377979150551,0.0485736261544856,0.0419607505708,0.0442646967730884,0.0448763298477491,0.0476802261415004,0.0465645134157913,0.0449032891175407,0.0443303374252264,0.04566072871268,0.0656634245741742,0.0640270053660214,0.0624151314104942,0.0499279401213906,0.042393668051398,0.0592111479258935,0.0435382591314953,0.0389905424273785,0.0618175685492707,0.0494953687220845,0.0411208401788693,0.0411691490774628,0.0443169589246358,0.0435597896993543,0.0450039811671048,0.0942228024869973,0.0937269696253293,0.110148782712238,0.123363251553663,0.0867227141977969,0.0422695087132788,0.0661379655430579,0.0639447691494114,0.0959014059342886,0.0473396443385382,0.119422264910707,0.0797047051359696,0.0393413490952382,0.0562512867103729,0.0618357085473417,0,0.138182916418307,0.047120902206464,0.0783999763157965,0.108451967809512,0.0643952446864467,0.0718886923412817,0.0593094781048523,0.0545051406282067,0.0539262798617563,0.073898008518601,0.0412297701636689,0.0780377178056452,0.157710419650645,0.0568113420964874,0.0674789743815515,0.0690825153046227
"ESR1_2099",0.187925736885176,0.558533013683355,0.183613878494249,0.235350329857362,0.152854012181923,0.521569167062758,0.0920114815095683,0.0722713835237443,0.0829720786606796,0.0992943328410302,0.0842714553965003,0.0863151584875245,0.0956192353716886,0.0755779812045984,0.0984957114556783,0.112914797991344,0.0759160842721261,0.109559183846513,0.0868213546664056,0.0717282071292364,0.0827862811758834,0.103486224430765,0.0771847309786872,0.13302662296542,0.137731711306686,0.0961714758148188,0.0937187863255522,0.0802147283678744,0.106026321882676,0.144879534684315,0.0679463868437234,0.0880460793021838,0.0768905598370468,0.0883693648295479,0.103430441662556,0.0807409157374223,0.0724944186804391,0.0799627957389562,0.10662000643092,0.106510527963247,0.0822365388676221,0.115143243241247,0.0679619459099232,0.0705117985049884,0.0896264095824447,0.0764263965907666,0.0771237079659725,0.0809868512087677,0.0863102625709499,0.0826907499309027,0.0814238367533517,0.0807721963638762,0.0816321259623925,0.117489672745129,0.112598378362469,0.109644854206919,0.0860207303397601,0.0733572744763556,0.103016577966324,0.0815832574172441,0.0717167342714484,0.105869600836416,0.0903402879248308,0.0722236184203769,0.0758703456389116,0.0776951600579069,0.0779878452267338,0.0834833531011763,0.171190982322051,0.175934486428787,0.193743847006909,0.219681197403166,0.158980798737937,0.0733663081027078,0.116452086384239,0.113261523036659,0.159397306404552,0.0831548871010163,0.215426598048362,0.140877506450206,0.070792957654251,0.105051806619237,0.114670868995922,0.138182916418307,0,0.0810701648467092,0.144465535624155,0.187921281250077,0.112060858885516,0.124542097982619,0.104882728250615,0.0986156536928069,0.095977365489234,0.130553721584706,0.0701103556478861,0.145386192441652,0.268422906454985,0.106933127477879,0.121605364828338,0.122898991896749
"ZMYND10_51364",0.0635045800819391,0.172198396336947,0.0582354353373296,0.0843557755212605,0.0474403092702921,0.174007618879082,0.0301390398908326,0.0233148556734438,0.0263632334142136,0.0319298010864613,0.0256462878579615,0.0277335231995296,0.0320553662605683,0.0270417510343545,0.0318883361175915,0.0366689703773255,0.0240571473765786,0.0364592520814679,0.0284497114764865,0.022914009890683,0.0257511917811433,0.0338004478262522,0.0261543308488464,0.0426750074717296,0.0443589930761299,0.030795863421803,0.0296326390033531,0.0269747330297378,0.0337135190785426,0.0460676572923392,0.0226654357172754,0.0285246603057171,0.0249779688258964,0.02821415831447,0.0339307447730839,0.0266920066591042,0.0246624999752816,0.0263917026143047,0.0351201214961745,0.0360533679703434,0.0264757685048414,0.0383372457609804,0.023510082691942,0.0232288169162576,0.0283696278785057,0.0242094331664373,0.0252317860903847,0.0263184705558302,0.0279557993516301,0.0274239724406177,0.0275595849376566,0.0266899423068959,0.0259681473603485,0.0395612400451795,0.0358841264728372,0.0355700004594095,0.0281515847258198,0.0242762982809153,0.0331621173269524,0.0268679990301222,0.0241089200121383,0.0354765036689165,0.0285591856675227,0.025040839600134,0.0244786435663752,0.0253699794453708,0.0254263832367418,0.0279982943921867,0.0565058437592582,0.0587857937672483,0.0641055328020511,0.0729234466682225,0.0532328755119943,0.0243780403232976,0.0371969250385697,0.0385832925454798,0.0526176545664122,0.0288486871736315,0.0694289575499523,0.0463703126838457,0.0228980208674265,0.0335713372332938,0.0368894648116496,0.047120902206464,0.0810701648467092,0,0.0461576142295013,0.0621468091305113,0.0374830067319159,0.0422959874498187,0.0352794311277921,0.0321148597525759,0.0313298890331576,0.0403610528231373,0.0243153187074852,0.0442366739120943,0.090487307405977,0.0345425779752622,0.0386873994572429,0.0405922169264158
"THSD4_79875",0.111936300993591,0.321502075377441,0.106901836162128,0.141759947253607,0.0842032160576297,0.300795311750016,0.0535731242812301,0.0409349711700305,0.0486130034852685,0.0556175285102848,0.0469546658089334,0.0536661264870102,0.0568535282771708,0.0454053401750593,0.0565555943932061,0.0652747209415775,0.0453224752099905,0.0662985677823279,0.0514438359321706,0.0418923411119208,0.0481055853787784,0.0587620572322254,0.0454157873322836,0.0775000381333801,0.0781298778343417,0.0554698311522348,0.0535989866987618,0.0463854172175495,0.0622918092455074,0.0820476812574934,0.0398305535046391,0.050761343243098,0.0437915516025087,0.0498387904066446,0.0615879294007183,0.0473311503655563,0.0437876355709151,0.0461249364567877,0.0610104042771489,0.0633082264922195,0.0475601963173599,0.0675716332230156,0.0409612631242157,0.0416081116229535,0.051893349986542,0.0455440404947719,0.0452474528158507,0.0463241892744661,0.0507091401639302,0.0475427750569497,0.0478472687655467,0.0467534641345728,0.0475566976789288,0.0713302370809945,0.0686357412583046,0.0637425248446443,0.0506901058133245,0.0446490229591767,0.0582633556988181,0.0449541319488991,0.0415084777779499,0.0626168212280936,0.0536972987500907,0.0424257680999947,0.0454167452297609,0.0445984980798439,0.0463489552913814,0.0487053495256685,0.0968656697273346,0.0990935988730185,0.115738072883345,0.132282427150076,0.093899233981815,0.0451262323670857,0.0689947515096159,0.0663127424107175,0.0957662748196607,0.0497659563392664,0.123205990855613,0.086327770289818,0.0408450753551563,0.0601580482964956,0.0644817344436149,0.0783999763157965,0.144465535624155,0.0461576142295013,0,0.109021380036428,0.0684212164600376,0.0759592207109213,0.0612595413175963,0.0533077578563296,0.0578329650869451,0.0720884918682783,0.0412664467584831,0.082694046014034,0.158132403898238,0.0623686715847083,0.0726038766330565,0.0710843856359476
"MLPH_79083",0.153870543447926,0.40918496335707,0.142409849737679,0.194272254089247,0.118910630375583,0.411536582930276,0.0726925052778126,0.0549504086340836,0.0642556296471786,0.0743897583312739,0.0636735156574706,0.0683855886371967,0.073215363967745,0.0632856469935141,0.0761243912887244,0.0916758292488016,0.0592354415221124,0.0920543778261727,0.0666412980833152,0.054829946148787,0.0655712241255489,0.0800735667290941,0.0617468760332752,0.107292248785643,0.106007660597753,0.0708343292219071,0.0719783100682673,0.0637925600658896,0.0810319985898916,0.112880287050179,0.0552087761950285,0.0702886603876621,0.0598598105831066,0.0662881289806073,0.0807282802997688,0.0637294426700947,0.0566307315596441,0.0642219643685134,0.0783816184165671,0.0861350073281681,0.062415637055305,0.0910478881577824,0.0548989064409399,0.0557170685932046,0.0687677468499086,0.0595910629483823,0.0608646271949238,0.0665272786645457,0.0666205622518836,0.0653354087882049,0.0638407879150021,0.0627791610539957,0.0619480535633033,0.0940219848006608,0.0890605620458427,0.0846938913582396,0.0683277036207354,0.057446144714576,0.0797460879334262,0.0618010182470309,0.0567777140159928,0.0832844165935436,0.0705927324301021,0.0564964215048494,0.0590376741184412,0.0628228477047337,0.0609897971383534,0.0650401360912332,0.132413870196769,0.132768425757056,0.152729229612829,0.170007518108198,0.118561553410298,0.0581778713824518,0.0925055486730766,0.0905741824863159,0.130156386771376,0.0667057100980102,0.17011340139096,0.111033640466384,0.0558741954017023,0.0817750571490617,0.0899143884688614,0.108451967809512,0.187921281250077,0.0621468091305113,0.109021380036428,0,0.0897339181950108,0.100291132422808,0.0819107221133589,0.0748723672918555,0.0770654456270883,0.0988920718290845,0.0556223410717797,0.109837918254797,0.215215421162904,0.0808141420746057,0.0954629059153711,0.0975082429061401
"VGLL1_51442",0.0867517016712611,0.248941165355423,0.0831208278488665,0.11006295698518,0.0722459657292056,0.261973021673289,0.0433547524371235,0.0332748041887958,0.0384129802434996,0.0446950313566444,0.0367320943629045,0.0425918258324788,0.0439841637283015,0.0367876731401174,0.0458056933515047,0.052795758216184,0.0376100977889947,0.051964557671665,0.0423011450471629,0.0335868916180684,0.0370657504591873,0.0464585450037856,0.0364325678825352,0.0651242608421166,0.0628345794787352,0.0447254252819234,0.0417185429042033,0.0376826694331748,0.0494718936777873,0.066051800539239,0.0325467407742015,0.0417540741241511,0.0361865816312705,0.0395138203194692,0.0487679083198636,0.0372698759080132,0.0355032031026446,0.037619980897622,0.0485368171589357,0.0511851000430388,0.0381251295969134,0.0558112764113038,0.0332457198743568,0.0328412097494298,0.0399917939835,0.0345815120898103,0.0369240038487698,0.0385749441092812,0.0407863681258352,0.0395678268239642,0.039473792228393,0.0367587472174735,0.0382109807632131,0.0562084551269479,0.0553232388707424,0.0511894391781096,0.0408578547131889,0.0331739509741133,0.0487637610215986,0.0364273937568214,0.0344390313510899,0.0522845943692923,0.0430998701807141,0.0350334475051257,0.034268305707601,0.0378349023733436,0.0376244479913043,0.0399607310744126,0.0775488520079206,0.0835594412646587,0.0927217908626312,0.101866869465255,0.0725722033417009,0.0349906901219023,0.0569557126989447,0.0541905376243937,0.0807115651037094,0.0405397773343755,0.103521307537992,0.0669245544210776,0.0341062181268411,0.0497356920130848,0.0534231084994736,0.0643952446864467,0.112060858885516,0.0374830067319159,0.0684212164600376,0.0897339181950108,0,0.0607487130617195,0.0489070412155961,0.0423182144666727,0.0475995854126029,0.0584951439303732,0.0339873897825091,0.0682040937819104,0.130104295264028,0.0468330649972655,0.0582068383002507,0.0578799358759357
"RGMA_56963",0.101276871660494,0.283108064080159,0.0931099361698879,0.126044883646362,0.0781401110312675,0.279788476241447,0.0489212159252382,0.0368161986514561,0.0429218125289075,0.0513946883737649,0.0416571038338427,0.0457094840116268,0.0498889669857539,0.0402183831573847,0.0510761009145996,0.0586560382504037,0.0407869336869709,0.0601527423568394,0.0472435015696853,0.0375855069110033,0.0432009670248652,0.0541643861948343,0.0409421028727471,0.0711182528799498,0.0683560468965488,0.0498038339640392,0.0477549572057806,0.0428736297165778,0.0539539114878299,0.0738511371169614,0.036878545029969,0.046166689378011,0.0391977041628442,0.0448549370361375,0.0529819909912788,0.0419589137449706,0.0395836805793369,0.0441863124339637,0.0557435668056986,0.0572170012169879,0.04182575006109,0.063851565914253,0.0379122793561276,0.0378681760168962,0.0449409286024822,0.0389763527583338,0.040524467776986,0.0435098979395053,0.0452960914430243,0.0444037075201982,0.0428559667708268,0.0422845528610357,0.0436482894843664,0.064428311247744,0.0579318676993746,0.0569466545861858,0.0452426716309553,0.0373696802376602,0.0526689198771943,0.0407612541521675,0.0382168502669221,0.0572062170357966,0.0476088177698851,0.0395068114236646,0.039625728884832,0.0419147442510813,0.0424361727309524,0.0433960931832425,0.0889836253765294,0.0894448144269456,0.104182334507528,0.119564467284939,0.0841180292653563,0.0414619209264476,0.06251368900147,0.0603780460388304,0.0872426349853521,0.0441607734550088,0.111127664910861,0.0757161925336177,0.0385685636877179,0.0541724022741934,0.0595642713867854,0.0718886923412817,0.124542097982619,0.0422959874498187,0.0759592207109213,0.100291132422808,0.0607487130617195,0,0.0536954765454673,0.0502584627109528,0.0509633863044773,0.0645313248637377,0.0384736292712691,0.0727948151826864,0.144153273328384,0.0567399888202856,0.0643105662872109,0.065466996813748
