"","hsa_mir_135b","hsa_mir_190b","hsa_mir_224","hsa_mir_452","hsa_mir_577","hsa_mir_934","MIR128_1","MIR563","TAS2R13","FCGR2B","ARHGAP28","MEP1A","C14orf72","LOC100130331","LOC727677","SPP2","ZP4","LOC145837","IAPP","SCARNA6","STH_246744","C9orf11_54586","CSF2_1437","NPFFR1_64106","OR2H2_7932","C9orf53_51198","FRMPD2L1_728798","C14orf166B_145497","MTNR1A_4543","PRLH_51052","GPR139_124274","PSKH2_85481","FETUB_26998","C16orf90_646174","CAPZA3_93661","PF4V1_5197","AOX2P_344454","TPPP2_122664","GH1_2688","C4orf45_152940","HOXB1_3211","LOC285768_285768","UROC1_131669","KRT74_121391","AHSG_197","RAX_30062","GSTA5_221357","SLC9A11_284525","GPR25_2848","CPA2_1358","OR4K15_81127","POM121L2_94026","ATOH7_220202","SNORD93_692210","PRTN3_5657","HIST1H1A_3024","ZNF280A_129025","OR2S2_56656","CLDN25_644672","KRT84_3890","NCRNA00113_54088","NLRP10_338322","ACCSL_390110","OR10A3_26496","KRT76_51350","LIPK_643414","TRIM15_89870","C16orf92_146378","OR7C1_26664","OR52N2_390077","CCDC60_160777","LOC400940_400940","DAZL_1618","C14orf53_440184","C2orf71_388939","PLSCR5_389158","TRIML2_205860","CCK_885","NKX2_5_1482","HTR6_3362","NKX1_2_390010","LOC100128977_100128977","C15orf50_414926","POTED_317754","GABRG3_2567","TMPRSS15_5651","OR7A5_26659","PSORS1C3_100130889","SPACA5_389852","PROK2_60675","IL1F5_26525","KLHL34_257240","C2orf51_200523","CLEC3A_10143","AVPR1B_553","CLLU1OS_574016","SLC30A10_55532","RIPPLY2_134701","TEPP_374739","KCNV1_27012"
"ARHGAP28",0.0862581072099559,0.226247248251909,0.0739523313590547,0.11785631273973,0.0533235503841782,0.233804092932564,0.0431393985482478,0.142598332774075,0.168526021532363,0.101458845001679,0,0.0500454535586906,0.0742367065184519,0.0557324264859712,0.0501426217066417,0.0415165576130111,0.0589312214603155,0.181861212518248,0.0304855052151172,0.0956894998181843,0.0427768273583084,0.0474839548128104,0.0303817313153067,0.0472788756726974,0.0237656785894992,0.0257397570302208,0.0247899015451464,0.0356944453677022,0.0401289057119448,0.052583937296948,0.0546640761051325,0.0234679472375675,0.0583163439463252,0.0283790523313586,0.0305478843441906,0.0526567656681911,0.0657806498599326,0.0404669428114414,0.0273009347873043,0.0270641294781802,0.0264739079716423,0.0232717600232761,0.0220411173225924,0.0267201976137873,0.0259483508922022,0.0273980622622467,0.0460009778902738,0.0222983364928081,0.0291496260907098,0.0349079143569408,0.0441338862946762,0.0346158399912671,0.0283266471022371,0.0259351988552313,0.0390716363264478,0.0438435477655242,0.0280164353022902,0.0443793165836747,0.0346518510202593,0.0402179749525976,0.0334396160520412,0.0278935548293208,0.0320305485568158,0.0343650649688878,0.0355630112421942,0.03793084131988,0.0225141092569825,0.0442616651465494,0.0384660911234088,0.0304400839652532,0.0247620181864827,0.0229102377455178,0.0309159867159866,0.0529661216859253,0.0523094833729048,0.0403945930829659,0.0367464779653203,0.0354188758984489,0.0325180499402537,0.0230873013430679,0.0728708841531869,0.0632758149862361,0.0267804566792338,0.0837445549522956,0.0539087972686188,0.0285618332905924,0.0464632775932086,0.0433693079469186,0.0284335358289963,0.0285258208984285,0.0230950036553997,0.0518792222420689,0.0395088413508817,0.022649235660265,0.0248922343755668,0.0452353836575889,0.0459778443983601,0.0320178168178285,0.0255341325938574,0.0256449074679089
"MEP1A",0.0866184817699555,0.249415138057648,0.0748195728518806,0.11624397564375,0.0548170592730642,0.240237234956493,0.0517623380818782,0.132926317282715,0.177389127281808,0.10864641364299,0.0500454535586906,0,0.0820788917558616,0.0567216638168235,0.0502085453705239,0.044240386969703,0.0640935069664043,0.185230158139766,0.0330816739316295,0.100252999890779,0.0447658390706998,0.0475161239596148,0.0314225504857165,0.0483406331772066,0.0237657194330827,0.0267569352877652,0.0260252305175445,0.0363375040244624,0.0408753408318659,0.0535093546053318,0.0541694848977834,0.023011967993363,0.0639215664792188,0.0297969719800684,0.031208089800752,0.0538907552764324,0.0672619376881133,0.0397249171071674,0.0269501086473772,0.0277861195942247,0.0269709019508515,0.0239431545489806,0.0232426762772652,0.0269022637755429,0.025709926579826,0.029175441446131,0.0428732475840983,0.0237272938145391,0.0293306250759542,0.0356726751748259,0.0443546447030795,0.034541034591151,0.0288077086047226,0.0276824362301648,0.0408964502506927,0.0451171844231055,0.0288160308334255,0.0464002996405614,0.0373110122461133,0.0434495414751039,0.0348744811025935,0.0287245206914052,0.0339984188244868,0.0367586610687567,0.0384733054265311,0.039127495393187,0.0240823136464269,0.0449421090204592,0.0366387799407772,0.0337142703118932,0.0264018638498413,0.0225275852211079,0.0318123478875776,0.055736893604417,0.0538955117568758,0.043212153511323,0.0385552528338476,0.0335758432423576,0.0339170472735545,0.0240805389516951,0.0794895504470608,0.0667844210266494,0.0280023668251054,0.0887062004746616,0.0538997011720662,0.0302694506641346,0.0456772806068548,0.0479261448991346,0.029116204943041,0.0313265072697326,0.0230042125216955,0.0522509329726459,0.0442157874899579,0.0236932696143047,0.0259305692745638,0.0446821623323943,0.0493208773271582,0.0327703241447107,0.0255344127392102,0.0278217404971011
"C14orf72",0.130761667901964,0.400361226333517,0.114416620146086,0.186361382299191,0.0873871865466486,0.395045977644404,0.0737490829355181,0.230494426078046,0.27629373266748,0.188135907606468,0.0742367065184519,0.0820788917558616,0,0.0974284881282335,0.079343905036401,0.0678911597866274,0.100540826156465,0.274905080566102,0.0472112249584927,0.168098740563719,0.0703223307755619,0.0752225503023127,0.048924588943936,0.0756100211101482,0.0395896537088386,0.0430588448109233,0.0399569017568405,0.0585609772967045,0.0677203541602763,0.0886897770715963,0.087418090244391,0.0392664230142367,0.0990596583702715,0.047176451812287,0.0494202868083205,0.0842839164379751,0.110143091315944,0.0674243833998284,0.0451448430930253,0.0431789797782266,0.0439144431591147,0.037136615846369,0.0374574678543909,0.0431814602714418,0.0422336334727628,0.0442874664501438,0.0712761289701668,0.0388853716051664,0.0470215755889737,0.0589836735425891,0.0671001508117602,0.0560247789949126,0.0448826015880168,0.0442840699431138,0.064506350080376,0.0752230006650786,0.0487952101018189,0.0746650510617877,0.0581596786645714,0.0686527559229001,0.0539182799192205,0.0463755370332119,0.0539980782947539,0.0584836704353337,0.0600237660548657,0.0624606324875809,0.0374738070043952,0.0727565687625941,0.0602297611590344,0.0535520814428885,0.0415255186613026,0.0373391897094845,0.0520989908981104,0.0853503897443009,0.0854834331206199,0.0658988119840413,0.0619726133679753,0.058127263179521,0.0564748573914699,0.0390587828912068,0.123185751825168,0.1072136347344,0.04600508457142,0.141945009913281,0.0884421153848958,0.047237591878709,0.0739020960634668,0.0701594876239567,0.0470146048196585,0.0502918370275478,0.0387375294554495,0.0842225295232783,0.0695373170812623,0.0372593921468534,0.0426915285105546,0.0695113259625524,0.0768164968687409,0.0524797452402284,0.0416443398974317,0.0423802201597033
"LOC100130331",0.104596032269386,0.279778309774156,0.0841180586457257,0.135543611033663,0.0686723918428177,0.272220295060944,0.0501630865279795,0.167352558980562,0.206280379324127,0.137677253055423,0.0557324264859712,0.0567216638168235,0.0974284881282335,0,0.0551271233558508,0.0501646974299524,0.0724671609087567,0.204808025852397,0.0370920455505388,0.118067405445698,0.0505168535088019,0.0553203719154414,0.0356394731200663,0.056549245943954,0.0287526782475907,0.0320400936670971,0.0298645722228949,0.0430358411689145,0.0480570257764692,0.0635179632885264,0.0667175962551653,0.0274429303193837,0.0717283518598759,0.0345513951879351,0.0352788519564091,0.0626196184229184,0.0793314544515511,0.0482908558912542,0.0327049197402979,0.0314441516663678,0.0325481408409984,0.0277868419313191,0.0268746789248514,0.0326144921588751,0.0299318251089285,0.0321070089988474,0.0517269613924163,0.0284230094116806,0.0342275743412623,0.0437741476555353,0.0494499815748597,0.0424225691810562,0.0318062549658429,0.0324710895457659,0.0448658894128153,0.0551008511522674,0.0353148677099577,0.0554355688436326,0.0432088945758974,0.0467611043375642,0.04009460897903,0.0341157921904609,0.0381584288123575,0.0417144903294654,0.0435422217688055,0.0463490615988287,0.0282088522927634,0.0537773469528661,0.0443863684062973,0.0385012580151664,0.0293401478400952,0.0277028026927603,0.036654101435307,0.0610685309940113,0.0629476758344257,0.0484918953246754,0.0448726281242088,0.0421217508873841,0.0401851884545496,0.0290750837616453,0.0896828871550139,0.076782347994167,0.0330200732956473,0.104719775463303,0.0611055090084981,0.034024069071061,0.0545379389047202,0.0504455631488262,0.0331390463218904,0.0347629558738874,0.0283955680905043,0.0608474487350009,0.0505598336335134,0.0272234793587628,0.0307076507059143,0.0506519822307474,0.0557456595484064,0.0394127334927856,0.0300541823252121,0.0306995049235593
"LOC727677",0.0827126259745591,0.243579902137281,0.0769734310168875,0.114896267354936,0.0543734880983916,0.235098816096021,0.0468893559585371,0.137244160332631,0.178633958390388,0.11091091454592,0.0501426217066417,0.0502085453705239,0.079343905036401,0.0551271233558508,0,0.0443018836403275,0.0615671761596943,0.177675890847722,0.0284320042041796,0.096531028652184,0.0447431458470634,0.0469853931076562,0.0313389540796112,0.0474631178265255,0.0245645054781465,0.0263758859586711,0.0257979267773784,0.0353864524383898,0.0401632654740769,0.0566424571111695,0.0528232042055057,0.023425985514043,0.0626405314200435,0.0293003621318341,0.0307523563027773,0.0530365816455311,0.0651981781207478,0.0415201965397944,0.0259571809325652,0.0263169607003111,0.0263918489871566,0.0234953907058943,0.02346343133448,0.0264012318093673,0.0259455139542134,0.0271375374696814,0.0444503116627451,0.0236659034262701,0.0308372639738938,0.0365327286701147,0.041247602240475,0.03512222734218,0.0281522474890993,0.0257739998599669,0.0396972389540274,0.0448593317840617,0.0286894053676773,0.0463908843213819,0.0345715747332391,0.0420124458418669,0.0337367341685498,0.0280389080234067,0.0341039807979985,0.0342588741426073,0.0377268272725367,0.0377591063602198,0.0231715734570402,0.0455585997014277,0.0356522406111791,0.031254206567969,0.0250331564543702,0.0223019821576978,0.0312063755964392,0.053189448607522,0.0514958512811651,0.0429453591104308,0.0377459268275974,0.0347927480925179,0.0335162896864041,0.0227082182712886,0.077935636673436,0.0668139948191586,0.026971861711449,0.0861081128253266,0.051483864087681,0.0297769939674067,0.0475488028564905,0.0434070128389128,0.0283827700966489,0.0300033912919431,0.0240919994385496,0.05244007887088,0.0405917526735678,0.0228665744288456,0.0266751093311334,0.0449916736038431,0.0480922266929721,0.0316018930349417,0.0246293107347998,0.0253989408937415
"SPP2",0.0721990298072001,0.184771411820642,0.0622579113577933,0.100390162980007,0.0461667964856096,0.1942862068702,0.0362298661060384,0.112972605877896,0.125651431404152,0.0922116284592579,0.0415165576130111,0.044240386969703,0.0678911597866274,0.0501646974299524,0.0443018836403275,0,0.0530093123510774,0.140219898187321,0.027373727158197,0.0845099370052457,0.036495399554295,0.040254916467929,0.0260362422912696,0.040455757265439,0.0202961706078755,0.0218294150956339,0.0211234380001116,0.0304902824710837,0.0351542450794895,0.0468904713060226,0.0449650914636479,0.0185734062046445,0.0488145439729823,0.0254042391741668,0.0253240270035655,0.0429535700531254,0.0543873991031486,0.034249932838668,0.022310155414068,0.0221647999697457,0.021097183973572,0.0197519731893564,0.0193361975659244,0.0227009654621702,0.0211118096996299,0.0227153179707535,0.0369552489778945,0.0194207009170228,0.0237341401976668,0.0292366249509875,0.0342177449548713,0.0296414586624247,0.0231586763326501,0.0219522098389788,0.032246210371197,0.0356693368454177,0.0237742121742436,0.0366627985555455,0.0287445164307228,0.0326531940899377,0.0273276351161517,0.0240048229969092,0.027389112935843,0.03036539467319,0.0297798109865588,0.0307136678814981,0.01842604477815,0.0362706210965719,0.031394852792394,0.0263493343777836,0.0207349987344242,0.0188155051924872,0.0259615262650156,0.0447680623974914,0.0436993216285462,0.0351309146704093,0.0311932039698113,0.0284157180512804,0.0276360073632233,0.0204384778575673,0.0628728172461662,0.0509300635944667,0.0234137612010802,0.0697058211017691,0.0460510277572054,0.023908784798371,0.0369861114182514,0.0354389186965434,0.022737950329206,0.0241952005310836,0.0203997146903799,0.0435184077022742,0.0336043958600237,0.0192921823667707,0.0211384839258545,0.0358055243009269,0.0395674095719267,0.0255827856294748,0.02107660283667,0.0208921858638555
"ZP4",0.102091790714421,0.285755937419461,0.0842244295946526,0.146292850739115,0.071238835039212,0.288302440158457,0.0587910978597105,0.172133442399417,0.204881698521215,0.136165347537056,0.0589312214603155,0.0640935069664043,0.100540826156465,0.0724671609087567,0.0615671761596943,0.0530093123510774,0,0.203319852666522,0.0400841574367337,0.121422283443416,0.0562291382777626,0.0590098709876387,0.0377069480167499,0.060440920132122,0.030403563250595,0.0327302242862931,0.029967295604345,0.0457380975189542,0.0493352174828993,0.0664495576809556,0.0680050068378956,0.0289549288428431,0.0759446731279323,0.0357903889264955,0.0391896976625056,0.063021312313279,0.0838508123873829,0.048263303025967,0.0331945532815683,0.0345852225156031,0.0319871765835061,0.0285652004715425,0.0279955122922956,0.0334888071531388,0.0306022839289145,0.0333243373999119,0.0549470317453726,0.0285232863834542,0.0357113629569354,0.0435966766377401,0.0533375508144374,0.0420403935646445,0.0341964809607165,0.0318608187874028,0.0482721790761562,0.0552900477727574,0.0366079794853334,0.0557277948828879,0.0416449252714574,0.0520447371806838,0.0410726585417676,0.0336413969835575,0.0396773757364676,0.044104916957872,0.0452551950820772,0.0460470540231282,0.0285509272428456,0.0522669734015092,0.0456669535908347,0.0400029600413661,0.0306496399934588,0.0277476132696759,0.0376946598786493,0.0647804926487153,0.0635082005114856,0.0525118751026004,0.0467891849387922,0.0421230366153644,0.0409709036639016,0.0293473313119036,0.0954311383741625,0.0799254317622832,0.0359796735292299,0.102249477494225,0.0658708677174067,0.0369258065806264,0.055914090716176,0.0536064554757394,0.033971500306739,0.0362808540159853,0.0288468913818452,0.0653691649319114,0.0519686594668692,0.0279970700384095,0.0323204242202496,0.0538850267410241,0.0593145502358062,0.0391294598238326,0.0309991552402599,0.0328231991378248
"LOC145837",0.33445605418619,0.934268548457166,0.274507155069286,0.486696095859205,0.214867523567317,0.888459724193899,0.156090841113855,0.51630511729336,0.659260882563166,0.396453253219195,0.181861212518248,0.185230158139766,0.274905080566102,0.204808025852397,0.177675890847722,0.140219898187321,0.203319852666522,0,0.102909327363729,0.390073201554563,0.174018323624545,0.182929301270231,0.112568666246347,0.185067114473984,0.0943141644129377,0.105228620158244,0.099550371868022,0.14708957021899,0.158815701341862,0.213980078964521,0.211310717246665,0.0883409171518441,0.236252426086871,0.111290529385774,0.120549010595365,0.205699934964186,0.265114312460343,0.158745814753026,0.107485554793525,0.10278417412525,0.102252633182599,0.0895162152096606,0.0881893660592846,0.104731909128326,0.094168742015217,0.108942095685521,0.169555320803662,0.0903084179577508,0.118915629087943,0.13566035164324,0.171215937000366,0.14186408914466,0.110164627412182,0.103103945431287,0.151896128086222,0.16602822508294,0.110878925509833,0.178036725814141,0.138928360948551,0.159914241457933,0.136295622179735,0.111097014765269,0.12735099381574,0.137935735893494,0.141073223658409,0.150944219039452,0.09132634130264,0.181434871425405,0.147128995163199,0.125685994744863,0.0922900866191896,0.0925372102844264,0.116777631237269,0.217976569534752,0.200366888095301,0.164513418901973,0.147602486312812,0.138117294101244,0.130904862500569,0.093649231361362,0.297259024536683,0.257328714833189,0.110453588012409,0.330566137581773,0.200140651531875,0.115834025189705,0.178208291193417,0.172044881096734,0.109212336517312,0.113162766541225,0.0927137587020562,0.20630771104786,0.16716981627037,0.0896044926336109,0.102286706972387,0.175994462688962,0.179188708737051,0.129100904553201,0.0952118945991916,0.0991394860122687
"IAPP",0.056931662183414,0.146528474551572,0.0438263314006252,0.0751660843605507,0.032906302217413,0.134210451409657,0.0284185304854071,0.0821996938445879,0.100156545095801,0.0637482042817586,0.0304855052151172,0.0330816739316295,0.0472112249584927,0.0370920455505388,0.0284320042041796,0.027373727158197,0.0400841574367337,0.102909327363729,0,0.0618559653631465,0.0251710286301906,0.0287778819308854,0.0184001566809411,0.0293253736470303,0.0149303013966553,0.0170249332937888,0.0153345938933833,0.0222753675948109,0.0234941630791913,0.0328714160967971,0.0334298488819103,0.0132103996108609,0.0382355322854592,0.0170065351545748,0.0200711571400847,0.0319335295960375,0.0392034963016948,0.0256926682184397,0.0170380369403217,0.0161707351700287,0.0159962348828594,0.0139775171301392,0.0142388955159991,0.0175664935675251,0.015699627845028,0.0164694684699817,0.0266452919541098,0.0143699754266172,0.0175001108615997,0.0209203839896434,0.0265113563390505,0.0221596561176542,0.0172182190568614,0.0156614572918665,0.0240662426596859,0.0270912095989462,0.01696032014534,0.0277589628975002,0.0203352348972099,0.0265385761279795,0.0208078375085262,0.0174172060030323,0.0207819660097144,0.0212015978698471,0.0220421518307659,0.022521946285726,0.0140904881492367,0.02736831675151,0.0236214327193127,0.0194869130017069,0.0150924993267896,0.0140932250759622,0.0189770499960519,0.0322899160549645,0.0300051546374018,0.0250631425024814,0.0230113746056062,0.0206894952912621,0.0204209581118206,0.0153571701063017,0.0464603609476726,0.0376707970786073,0.0178548789790367,0.0507304314269588,0.0339398148134719,0.0187293849828905,0.0283736276628565,0.0272414626283075,0.0164364572021704,0.01832203174515,0.0137505323577484,0.032329950963988,0.0246035792975981,0.0141686195872785,0.0161079281825522,0.026030578452816,0.0290262539139755,0.0190794222549993,0.0155923272733628,0.0162204620047724
"SCARNA6",0.179430340713368,0.524604031026781,0.15759462563881,0.255923364803355,0.114060291297638,0.507691730533774,0.0871618982079748,0.301191057019975,0.359328308394011,0.244745556305622,0.0956894998181843,0.100252999890779,0.168098740563719,0.118067405445698,0.096531028652184,0.0845099370052457,0.121422283443416,0.390073201554563,0.0618559653631465,0,0.0921366484574018,0.0984801614704287,0.0647627191715177,0.101735990589874,0.0509947264768526,0.0540550236968803,0.0548128839367298,0.0788252130618245,0.0899935531478488,0.115635729669221,0.117629686403551,0.0497428894462312,0.129187097798951,0.0620981345047412,0.0659613667304072,0.112501019017914,0.151907827945655,0.0854910148102922,0.0582661521707713,0.0547705797327825,0.0567790654667754,0.0498611210789234,0.0494512390472964,0.0580297954176967,0.0520883426942907,0.0614811202556796,0.0968282472570989,0.0493536521610269,0.0607229912675188,0.0760035761806288,0.0895924616599361,0.0803679066783344,0.0602854942945032,0.0576634044337073,0.085228129522302,0.0945516109198981,0.0613612249496829,0.100810840181431,0.0792750670287756,0.0903734482659156,0.0731154424131086,0.0617045901871459,0.0736624434457076,0.0762379725563404,0.0806166629392037,0.0826490603014207,0.0473032177709222,0.0988789791905226,0.0795129232516111,0.0695579526023067,0.0535070037822303,0.0493978142838194,0.0666717137143926,0.11415010684527,0.118464425499276,0.0942991406445793,0.0802839767327496,0.0763750041744999,0.0737614125514519,0.0501042868852926,0.167301836966641,0.140119083641142,0.0616439060987471,0.184159408397933,0.115185127795995,0.0632355004780652,0.0962047406158657,0.0943875701886443,0.0596889736907882,0.0659735651830698,0.0531311733138764,0.113632663966969,0.087678604408647,0.0497849250442976,0.0532097502226485,0.0939979524139978,0.0971097237397834,0.0688503678864451,0.0566092561816338,0.0574982525761961
"STH_246744",0.0767820528884039,0.217450477695221,0.0647546293036764,0.104610515282509,0.0520811350629228,0.20702032107127,0.0404909953815948,0.135374277140954,0.1670362175468,0.102132067371098,0.0427768273583084,0.0447658390706998,0.0703223307755619,0.0505168535088019,0.0447431458470634,0.036495399554295,0.0562291382777626,0.174018323624545,0.0251710286301906,0.0921366484574018,0,0.0425589305839808,0.026315780395283,0.043248660648856,0.0217186789004304,0.0227145138096282,0.022811124436856,0.0332469784610345,0.0355839921374754,0.047884240035652,0.0490570875631504,0.0204513690089262,0.0537725680383164,0.0266053576992493,0.0296485667507557,0.0479452016505035,0.0617580900813499,0.0369060283814035,0.0245481469894507,0.0243774655363598,0.0237297819405319,0.0212283173771807,0.0205876766907525,0.0249313713726634,0.0220315925071894,0.0247385401692331,0.040850642366012,0.0203788361514222,0.0269598366088257,0.0323373697300766,0.0395389873108399,0.0317678043376829,0.024957372384235,0.0243676041929689,0.037109540642234,0.0405219930060106,0.0266455311732249,0.039451522110125,0.0320279555223022,0.0372198494866441,0.0310285861936156,0.0263051807377755,0.0302838463882521,0.032650782369261,0.0318865179511225,0.0339225609457568,0.0204649182725804,0.0407536960799151,0.0326834552528913,0.0293521482060355,0.0221309030815561,0.0210111524492709,0.0280650865735245,0.0471596651369422,0.0474960123851933,0.0379673263700698,0.0348074191664611,0.0315277464788464,0.0298923129386101,0.0215439533341411,0.0684869227397046,0.0604051085002608,0.0251932087220249,0.0778846425271346,0.0479339195256234,0.0261669111479544,0.0417845981443277,0.0399366383489839,0.0255565565488352,0.0269927412317881,0.0214566990840448,0.0460206476612504,0.0373324395109857,0.0203466071050721,0.0236522427408197,0.0403248831152639,0.0423043335045528,0.0295517248484277,0.0232994732872859,0.0228885041129759
"C9orf11_54586",0.0823157751113629,0.236476668423602,0.0650431709729389,0.111873020343808,0.0531045308804657,0.226262010888581,0.0427637344599353,0.140304329394757,0.179767327406398,0.109022462030038,0.0474839548128104,0.0475161239596148,0.0752225503023127,0.0553203719154414,0.0469853931076562,0.040254916467929,0.0590098709876387,0.182929301270231,0.0287778819308854,0.0984801614704287,0.0425589305839808,0,0.0293947863427659,0.0457212389268376,0.0237219134178189,0.02579686327936,0.0236530606668031,0.0350008359837794,0.0382701233752437,0.0514402724574455,0.0518897790285462,0.0225213590138831,0.0570901303570684,0.027955124594437,0.029342160909619,0.0517350241287707,0.0647281350186689,0.0392634135945668,0.026971999058689,0.025256329751781,0.0264723853962837,0.0220516601391469,0.022694904953186,0.0260537273585733,0.024545350708504,0.0264680594873868,0.0435180826356009,0.0228617819041114,0.0290358510119442,0.0337698996143612,0.0414510908897222,0.0348729559850432,0.0276569266643111,0.0253756653163027,0.036659337274592,0.0418916797775753,0.0280208597410673,0.0447380086434482,0.0332287835147889,0.039857489217786,0.0332303469491551,0.0279919080231079,0.0320792032122181,0.0347526227318589,0.0357522676372485,0.035633707018761,0.0218003245268102,0.0439582531722863,0.0358500207853379,0.03024487481721,0.0247381601872731,0.0227010543500176,0.0297027478493607,0.0517293339849407,0.0510994115619259,0.0393435400591009,0.0353172908628622,0.0339630369848321,0.0336171579180529,0.0231812897072651,0.0767413896112054,0.0602657549030905,0.0274791300786786,0.0813133962121657,0.04963836375678,0.0285521134077637,0.0437132836416257,0.040880352015832,0.0259331445471622,0.0280158134040287,0.0228052920097245,0.0498008723413805,0.0403734554208086,0.0214802707962971,0.0248372434749835,0.0438900577499643,0.0440944807262714,0.030457698525196,0.0241342609595176,0.0250386192585657
"CSF2_1437",0.0519774776923775,0.147901219811568,0.0448094482469855,0.0725584615387977,0.034119868989391,0.143229746127126,0.0280223759802887,0.0889355686720008,0.110672966697864,0.0691650430831302,0.0303817313153067,0.0314225504857165,0.048924588943936,0.0356394731200663,0.0313389540796112,0.0260362422912696,0.0377069480167499,0.112568666246347,0.0184001566809411,0.0647627191715177,0.026315780395283,0.0293947863427659,0,0.0294397491849069,0.0144084605024472,0.016331615005178,0.0154854427949263,0.0214321202864066,0.0246257058330146,0.0319596436694296,0.0345535026725753,0.0137441011951016,0.0371492349335179,0.0176937987193057,0.0188127040164168,0.0333948088089599,0.0410094126439646,0.0248252898124033,0.0164869832619394,0.0160474787236674,0.0171189194243852,0.0137901419944761,0.0138071137913335,0.016978423851629,0.0154413518292297,0.016407612273795,0.0271602699451133,0.014701511015404,0.0183275641317431,0.0216337051318549,0.0254138574055357,0.0217648769594235,0.0173736051728815,0.0162075365939642,0.0239773802244411,0.0274013389339016,0.0180473882412,0.0280849762141741,0.0222656061265598,0.0253069615348372,0.0209723489015731,0.0174143471764375,0.0205571277666051,0.0217236632786498,0.022748846243367,0.022896505924247,0.0141742938845072,0.0281088055197949,0.0227485140433737,0.0196168113693096,0.0158263867529718,0.0142497229145762,0.0184130249699966,0.0331230887740701,0.0333349080497206,0.025720663866249,0.0223004825546988,0.0215389976342868,0.0211160324723979,0.0146440947576672,0.0474518815934425,0.0395931938957629,0.0174211134354116,0.0526103957364271,0.0320796790625947,0.018924466125987,0.0274347422756406,0.0273670824851384,0.0171881069494199,0.0182163037726308,0.0144891449924631,0.0314730104299599,0.0260889556999617,0.0135854161637398,0.0161290242964257,0.0282483582750859,0.0275704110581687,0.0199465989187525,0.0151044680094797,0.015625555390527
"NPFFR1_64106",0.0823241958030852,0.238613106437313,0.0702475543990378,0.114485075887478,0.0544781282515673,0.23172394379227,0.0430738109543654,0.147648545937416,0.184441790024788,0.112678993720062,0.0472788756726974,0.0483406331772066,0.0756100211101482,0.056549245943954,0.0474631178265255,0.040455757265439,0.060440920132122,0.185067114473984,0.0293253736470303,0.101735990589874,0.043248660648856,0.0457212389268376,0.0294397491849069,0,0.0239790559878027,0.0265765215780465,0.0249228326919475,0.0355382409590422,0.0396658534755392,0.053403341385172,0.0513465781626065,0.0227777600284764,0.0602726805986877,0.0285197350079046,0.030608284309354,0.0530380900322887,0.0682037488837664,0.0400210613219043,0.0262563344270447,0.0253676163240878,0.025811414970721,0.0232369121973671,0.0224165699332391,0.0260775685872083,0.0241341078443721,0.0268455630116249,0.0435375270339731,0.0229343918946402,0.0287929343303408,0.033765672917735,0.0414760643520273,0.0348391041240143,0.0272628134474904,0.0262045761431741,0.0381038975849413,0.044709603718076,0.028411838327196,0.0462042486773767,0.0351986668474946,0.0403976505304906,0.0334298218381594,0.0281090540756229,0.0325096650205927,0.035276106867791,0.0351730039747762,0.0386600256338437,0.0231478740534272,0.0442286848360893,0.0372147470762565,0.0309089761727554,0.0246281188504373,0.0225982944120266,0.0307202881555948,0.0537202038175791,0.0515634575742692,0.0404451050289869,0.03665373735796,0.0340876099550543,0.0342080267844652,0.0243935401075629,0.0769872566854901,0.0652893186798993,0.0279340966266251,0.0812322624054523,0.0522214023739125,0.0298222431455866,0.0442674043372133,0.0424718425485123,0.0281991770243964,0.0296586782606529,0.0239921973195509,0.0527562658397062,0.0412994118178302,0.0222180393185222,0.0251387441883805,0.0432421975743958,0.0476051817847628,0.0330990242248332,0.0249624399086346,0.0263529819506497
